ChromosomeName,StartPosition,EndPosition,FileName,NumberOfFilesFoundIn,NumberMatchingBasePairs
chr7,42534076,42534449,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,373
chr7,42540087,42540814,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,727
chr7,42832337,42833870,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,2,3066
chr7,42832337,42833870,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,2,3066
chr7,42838027,42838308,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,281
chr7,42950448,42951891,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1443
chr7,43116745,43117463,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,2,1436
chr7,43116745,43117463,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,2,1436
chr7,43352671,43353001,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,330
chr7,43379457,43379589,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,132
chr7,43518961,43519431,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,470
chr7,43912098,43912875,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,777
chr7,43918770,43919025,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,255
chr7,44084617,44084717,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,100
chr7,44128383,44128568,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,185
chr7,44129369,44129476,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,107
chr7,44143100,44144183,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1083
chr7,44368497,44369531,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1034
chr7,44471337,44471510,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,173
chr7,44523070,44523560,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,490
chr7,44632487,44632608,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,121
chr7,44645737,44646323,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,586
chr7,44710969,44711022,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,53
chr7,44755005,44755155,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,150
chr7,44810479,44811377,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,898
chr7,44848032,44848194,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,162
chr7,44860390,44860840,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,450
chr7,44919306,44919410,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,104
chr7,44919411,44919444,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,2,66
chr7,44919411,44919444,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,2,66
chr7,45052389,45053042,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,653
chr7,45096032,45096826,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,794
chr7,45176687,45177119,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,432
chr7,45346007,45346612,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,605
chr7,45384793,45385544,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,751
chr7,45525368,45525690,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,322
chr7,45664076,45664133,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,57
chr7,45922962,45923457,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,495
chr7,46123971,46125520,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1549
chr7,46216705,46216946,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,241
chr7,46364197,46364855,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,658
chr7,47006003,47006797,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,794
chr7,47015208,47016105,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,897
chr7,47112765,47113171,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,406
chr7,47269553,47269740,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,187
chr7,47335817,47336177,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,360
chr7,47416094,47416305,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,211
chr7,47446310,47447456,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1146
chr7,47529777,47529836,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,59
chr7,47802805,47802837,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,32
chr7,47949997,47950158,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,161
chr7,47975441,47977218,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1777
chr7,48001044,48002073,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1029
chr7,48182389,48183493,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1104
chr7,48379327,48379482,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,155
chr7,48396213,48396785,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,572
chr7,48548108,48548503,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,395
chr7,48686355,48686739,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,384
chr7,48864802,48867265,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,2463
chr7,48906451,48906744,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,293
chr7,49081234,49081741,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,507
chr7,49170956,49171733,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,777
chr7,49345527,49345642,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,115
chr7,49553076,49553604,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,528
chr7,49588691,49588896,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,205
chr7,49616736,49618159,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1423
chr7,50086347,50086943,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,596
chr7,50112312,50112487,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,175
chr7,50262359,50262697,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,338
chr7,50314509,50315392,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,883
chr7,50596986,50597732,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,746
chr7,50601059,50601232,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,173
chr7,50694118,50695963,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1845
chr7,50755964,50756875,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,911
chr7,50850045,50850663,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,618
chr7,51388875,51388972,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,97
chr7,51532441,51533674,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1233
chr7,52306992,52307576,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,584
chr7,52342462,52342638,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,176
chr7,52693502,52693617,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,115
chr7,52764476,52765330,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,854
chr7,53349898,53350606,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,708
chr7,53445262,53445948,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,686
chr7,53838116,53838151,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,35
chr7,54150114,54150174,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,60
chr7,54271456,54271628,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,2,344
chr7,54271456,54271628,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,2,344
chr7,54284910,54285420,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,510
chr7,54511155,54511242,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,2,174
chr7,54511155,54511242,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,2,174
chr7,54827118,54827589,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,471
chr7,54888643,54888820,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,177
chr7,55290597,55291943,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1346
chr7,55418813,55418954,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,141
chr7,55606562,55606814,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,252
chr7,55776365,55776664,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,299
chr7,56087865,56088097,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,232
chr7,56120727,56121222,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,495
chr7,56451174,56451463,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,289
chr7,56509433,56509551,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,118
chr7,56576959,56577039,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,80
chr7,56838014,56839549,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1535
chr7,57016441,57017879,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1438
chr7,57163301,57164333,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1032
chr7,57369080,57369757,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,677
chr7,57509361,57509523,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,162
chr7,57718092,57718269,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,177
chr7,57766263,57767006,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,3,2229
chr7,57766263,57767006,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,3,2229
chr7,57766263,57767006,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,3,2229
chr7,57804811,57805076,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,265
chr7,57872341,57872419,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,78
chr7,61087288,61089873,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,2585
chr7,61096131,61098354,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,2223
chr7,61098355,61101089,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,2734
chr7,61290530,61290893,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,363
chr7,61798056,61798841,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,785
chr7,61829470,61830470,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1000
chr7,61894303,61897206,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,2903
chr7,61917020,61977347,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,60327
chr7,62094435,62095193,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,758
chr7,62757001,62758138,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1137
chr7,62797490,62797583,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,93
chr7,62838536,62838978,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,442
chr7,62871294,62871387,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,93
chr7,62910829,62911960,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1131
chr7,63305418,63305590,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,172
chr7,63310228,63310710,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,482
chr7,63658416,63659461,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1045
chr7,63699587,63700755,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1168
chr7,63903788,63904206,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,418
chr7,63988299,63988387,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,88
chr7,64012671,64013281,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,610
chr7,64102896,64103068,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,172
chr7,64205702,64206629,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,927
chr7,64349501,64350719,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1218
chr7,64392922,64393590,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,668
chr7,64478590,64478826,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,236
chr7,64575017,64575056,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,39
chr7,65194650,65194872,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,222
chr7,65288122,65288548,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,426
chr7,65365335,65365432,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,97
chr7,65373353,65373602,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,249
chr7,65446285,65446954,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,669
chr7,65534257,65534358,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,101
chr7,65600688,65600860,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,172
chr7,65729381,65730449,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1068
chr7,65760260,65760472,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,212
chr7,65850985,65851198,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,213
chr7,65875432,65875818,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,386
chr7,65922633,65923160,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,527
chr7,65989884,65990609,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,725
chr7,66026291,66026375,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,84
chr7,66286153,66286452,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,299
chr7,66295346,66295451,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,105
chr7,66318338,66318586,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,248
chr7,66421214,66421565,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,351
chr7,66429841,66430026,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,185
chr7,66436637,66437023,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,386
chr7,66449300,66449649,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,349
chr7,66488324,66488707,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,383
chr7,66524330,66524466,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,136
chr7,66599308,66599481,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,173
chr7,66617654,66617827,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,173
chr7,66764237,66764378,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,141
chr7,66793547,66794792,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1245
chr7,66897963,66899051,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1088
chr7,66911136,66911264,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,128
chr7,67019278,67019450,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,172
chr7,67212357,67212431,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,74
chr7,67216723,67216926,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,203
chr7,67253736,67253842,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,106
chr7,67292711,67292968,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,257
chr7,67340313,67340425,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,112
chr7,67479387,67479848,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,461
chr7,67616395,67616966,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,571
chr7,67796377,67796510,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,133
chr7,68127584,68127828,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,244
chr7,68168528,68168564,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,36
chr7,68261648,68262125,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,477
chr7,68393520,68393834,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,314
chr7,68431513,68431580,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,67
chr7,68519416,68519766,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,350
chr7,68605336,68606198,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,862
chr7,68678457,68679641,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1184
chr7,68721306,68721882,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,576
chr7,68740503,68741035,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,532
chr7,68775190,68775530,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,340
chr7,68930111,68930228,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,117
chr7,69023481,69024100,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,619
chr7,69062966,69063214,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,3,744
chr7,69062966,69063214,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,3,744
chr7,69062966,69063214,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,3,744
chr7,69268931,69268963,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,32
chr7,69419495,69419779,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,284
chr7,69458633,69458672,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,39
chr7,69504414,69504576,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,162
chr7,69761114,69762643,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1529
chr7,69778423,69780159,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1736
chr7,69863625,69864037,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,412
chr7,69864485,69865106,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,621
chr7,69901425,69901638,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,213
chr7,69951500,69951697,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,197
chr7,69959124,69959579,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,455
chr7,70012463,70012478,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,15
chr7,70081853,70081948,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,95
chr7,70182514,70182717,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,203
chr7,70332283,70332364,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,81
chr7,70421029,70421234,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,205
chr7,70475170,70475843,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,673
chr7,70597835,70597912,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,77
chr7,70622422,70623124,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,702
chr7,70636798,70637395,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,597
chr7,70921184,70921690,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,506
chr7,71091354,71093048,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1694
chr7,71186089,71186537,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,448
chr7,71238627,71239435,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,808
chr7,71266916,71267300,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,384
chr7,71270527,71270632,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,105
chr7,71490525,71490899,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,374
chr7,71567854,71568467,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,613
chr7,71584626,71585279,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,653
chr7,71726475,71726605,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,130
chr7,71753565,71755361,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1796
chr7,71772773,71773261,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,488
chr7,71808486,71808586,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,100
chr7,71975413,71975797,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,384
chr7,72090560,72090922,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,362
chr7,72124342,72124515,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,173
chr7,72200316,72200614,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,298
chr7,72268868,72269076,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,208
chr7,72299516,72300241,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,725
chr7,72367245,72367355,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,110
chr7,72413870,72414531,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,661
chr7,72432038,72432384,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,346
chr7,72720159,72720437,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,278
chr7,72875630,72875862,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,232
chr7,72883729,72884019,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,290
chr7,72902451,72902839,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,388
chr7,72905732,72905984,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,252
chr7,72932526,72932695,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,169
chr7,73005237,73005511,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,274
chr7,73077414,73077632,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,218
chr7,73083711,73084198,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,487
chr7,73084199,73084670,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,471
chr7,73101845,73101958,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,113
chr7,73114910,73115151,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,241
chr7,73121864,73122041,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,177
chr7,73333303,73334441,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1138
chr7,73348444,73348565,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,121
chr7,73361043,73361218,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,175
chr7,73489030,73489628,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,598
chr7,73505656,73505759,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,103
chr7,73553100,73553391,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,291
chr7,73568148,73568696,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,548
chr7,73617532,73617930,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,398
chr7,73638803,73639500,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,697
chr7,73643232,73644447,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1215
chr7,73657024,73657198,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,174
chr7,73664126,73664395,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,269
chr7,73733059,73733620,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,561
chr7,73811091,73811504,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,413
chr7,73856158,73856557,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,399
chr7,73871652,73872440,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,788
chr7,74020669,74020738,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,69
chr7,74020959,74021090,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,131
chr7,74037486,74037854,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,368
chr7,74039458,74039616,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,158
chr7,74050192,74050295,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,103
chr7,74121421,74122408,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,987
chr7,74240016,74240536,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,520
chr7,74284869,74285890,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1021
chr7,74310266,74310407,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,141
chr7,74340069,74340496,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,427
chr7,74401727,74402073,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,346
chr7,74415347,74416226,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,879
chr7,74468842,74469604,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,762
chr7,74535725,74536258,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,533
chr7,74599680,74600052,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,372
chr7,74776811,74777573,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,762
chr7,74830187,74831066,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,879
chr7,74844327,74844673,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,346
chr7,75053309,75053794,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,485
chr7,75099584,75099694,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,110
chr7,75105096,75105323,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,227
chr7,75208374,75208847,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,473
chr7,75248797,75249264,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,467
chr7,75292611,75292694,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,83
chr7,75319509,75319958,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,449
chr7,75368283,75368320,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,37
chr7,75395629,75395954,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,325
chr7,75460865,75461044,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,179
chr7,75481097,75481435,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,338
chr7,75507457,75508237,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,2,1560
chr7,75507457,75508237,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,2,1560
